,0
618,29851.45439225879
619,29851.45439225879
620,29851.45439225879
621,29851.45439225879
622,29851.45439225879
623,29851.45439225879
624,29851.45439225879
625,29851.45439225879
626,29851.45439225879
627,29851.45439225879
628,29851.45439225879
629,29851.45439225879
630,29851.45439225879
631,29851.45439225879
632,29851.45439225879
633,29851.45439225879
634,29851.45439225879
635,29838.86621388123
636,29838.86621388123
637,29838.86621388123
638,29838.86621388123
639,29838.86621388123
640,29838.86621388123
641,29838.86621388123
642,29838.86621388123
643,29838.86621388123
644,29838.86621388123
645,29838.86621388123
646,29838.86621388123
647,29838.86621388123
648,29838.86621388123
649,29838.86621388123
650,29838.86621388123
651,29838.86621388123
652,29838.86621388123
653,29838.86621388123
654,29838.86621388123
655,29838.86621388123
656,29838.86621388123
657,29838.86621388123
658,29838.86621388123
659,29838.86621388123
660,29838.86621388123
661,29838.86621388123
662,29838.86621388123
663,29838.86621388123
664,29838.86621388123
665,29838.86621388123
666,29838.86621388123
667,29838.86621388123
668,29838.86621388123
669,29838.86621388123
670,29838.86621388123
671,29838.86621388123
672,29838.86621388123
673,29838.86621388123
674,29838.86621388123
675,29838.86621388123
676,29838.86621388123
677,29838.86621388123
678,29838.86621388123
679,29838.86621388123
680,29838.86621388123
681,29838.86621388123
682,29838.86621388123
683,29838.86621388123
684,29838.86621388123
685,29838.86621388123
686,29838.86621388123
687,29838.86621388123
688,29838.86621388123
689,29838.86621388123
690,29838.86621388123
691,29838.86621388123
692,29838.86621388123
693,29838.86621388123
694,29838.86621388123
695,29838.86621388123
696,29838.86621388123
697,29838.86621388123
698,29838.86621388123
699,29838.86621388123
700,29838.86621388123
701,29838.86621388123
702,29838.86621388123
703,29838.86621388123
704,29838.86621388123
705,29838.86621388123
706,29838.86621388123
707,29838.86621388123
708,29838.86621388123
709,29838.86621388123
710,29838.86621388123
711,29838.86621388123
712,29838.86621388123
713,29838.86621388123
714,29838.86621388123
715,29838.86621388123
716,29838.86621388123
717,29838.86621388123
718,29838.86621388123
719,29838.86621388123
720,29838.86621388123
721,29838.86621388123
722,29838.86621388123
723,29838.86621388123
724,29838.86621388123
725,29838.86621388123
726,29838.86621388123
727,29838.86621388123
728,29838.86621388123
729,29838.86621388123
730,29838.86621388123
731,29838.86621388123
732,29838.86621388123
733,29838.86621388123
734,29838.86621388123
735,29838.86621388123
736,29838.86621388123
737,29838.86621388123
738,29838.86621388123
739,29838.86621388123
740,29838.86621388123
741,29838.86621388123
742,29838.86621388123
743,29838.86621388123
744,29838.86621388123
745,29838.86621388123
746,29838.86621388123
747,29838.86621388123
748,29838.86621388123
749,29838.86621388123
750,29838.86621388123
751,29838.86621388123
752,29838.86621388123
753,29838.86621388123
754,29838.86621388123
755,29838.86621388123
756,29838.86621388123
757,29838.86621388123
758,29838.86621388123
759,29838.86621388123
760,29838.86621388123
761,29838.86621388123
762,29838.86621388123
763,29838.86621388123
764,29838.86621388123
765,29838.86621388123
766,29838.86621388123
767,29838.86621388123
768,29838.86621388123
769,29838.86621388123
770,29838.86621388123
771,29838.86621388123
772,29838.86621388123
773,29838.86621388123
774,29838.86621388123
775,29838.86621388123
776,29838.86621388123
777,29838.86621388123
778,29838.86621388123
779,29838.86621388123
780,29838.86621388123
