,0
225,33515.093378775404
226,33496.87451399825
227,33511.28613935232
228,33498.09006300933
229,33527.70675861127
230,33541.587644038125
231,33553.05470817243
232,33582.45983075407
233,33588.85986312135
234,33551.60410137994
235,33564.62196625715
236,33546.562574365395
237,33547.52409175672
238,33602.89707846854
239,33590.77742324208
240,33615.94526574723
241,33544.29720104033
242,33569.13077394831
243,33528.83461752817
244,33570.142941809645
245,33602.07578069032
246,33622.4744325888
247,33609.96360890778
248,33639.965554385984
249,33596.51931796838
250,33603.902214696354
251,33594.64586502372
252,33518.92563435074
253,33489.56121857501
254,33479.967599133444
255,33501.62995005473
256,33520.6908173304
257,33536.48455699291
258,33506.91374944607
259,33529.60996765298
260,33592.121925934
261,33568.90728162257
262,33565.164871161935
263,33608.07806488428
264,33607.75532984354
265,33663.39664174075
266,33673.40924464022
267,33634.339265236835
268,33666.507655420595
269,33702.95726857147
270,33743.46702967812
271,33744.85352602818
272,33690.952654102264
273,33641.174193626495
274,33672.47344682244
275,33666.92517969156
276,33585.486834372256
277,33601.57638826629
278,33638.842020564945
279,33598.97374507395
280,33578.805109449706
281,33620.280611970156
282,33561.836255276256
283,33520.951885972696
284,33514.11986479997
285,33524.83766102152
286,33500.084616134955
287,33487.251960065114
288,33502.38458304402
289,33486.3200086427
290,33491.99049611049
291,33522.432496407506
292,33471.26966868911
293,33530.35178087364
294,33540.26151019496
295,33466.813330649886
296,33467.58735918814
297,33526.67599667697
298,33471.370158491496
299,33476.57037304619
300,33419.393866413986
301,33441.582634671315
302,33410.81545197395
303,33411.77649987011
304,33453.21972376638
305,33401.69740007301
306,33433.06294638155
307,33373.711893762505
308,33382.88412487281
309,33381.86865534415
310,33384.3043730934
311,33409.15562524481
312,33423.28132281764
313,33428.15816268003
314,33382.75211888472
315,33332.70111373708
316,33336.359144425965
317,33285.3672103045
318,33307.1087510051
319,33318.194502090555
320,33320.00491927301
321,33417.3258972151
322,33388.41833405415
323,33352.25208752819
324,33374.252770591724
325,33424.418656310845
326,33394.809674839824
327,33378.11452012124
328,33418.11335472919
329,33405.622423005625
330,33355.303019043844
331,33371.98096071312
332,33398.94914412355
333,33394.49909464607
334,33388.57488847761
335,33421.99712198847
336,33410.15683672011
337,33400.43778466772
338,33397.36507893893
339,33381.33262633573
340,33409.5124445641
341,33403.66963914444
342,33388.31561185058
343,33395.15457443872
344,33436.51590860986
345,33424.23373529411
346,33425.65458083821
347,33365.63098966165
348,33467.84285325698
349,33467.25857189279
350,33440.17878239429
351,33454.669919414744
352,33464.75068279
353,33541.608170024396
354,33528.6606992662
355,33507.367963975514
356,33514.24900692088
357,33562.18164958783
358,33513.67863117711
359,33520.890207858654
360,33573.03234260642
361,33557.11567859269
362,33596.38266080431
363,33543.764052013765
364,33603.432348321265
365,33635.351787976615
366,33640.23508564351
367,33645.620407064285
368,33599.74547626962
369,33645.43302313859
370,33673.24165348862
371,33685.23691357884
372,33704.14635414776
373,33660.729116687246
374,33681.09634372515
375,33653.22378925523
376,33643.175063329705
377,33681.050493633134
378,33647.989385507026
379,33696.48922401434
380,33675.61494518659
381,33631.70642420483
382,33597.73116851116
383,33626.02004976351
384,33636.90512031651
385,33569.921138223086
386,33591.43661007499
387,33613.99677350515
388,33622.06322517792
389,33563.68063142878
390,33597.986722098416
391,33627.92882415927
392,33581.0652297887
393,33649.26896293797
394,33663.503168286974
395,33657.967055915076
396,33634.367697008885
397,33647.13588932901
398,33648.37495151837
399,33687.19357959622
400,33694.69557218657
401,33654.993977005695
402,33687.55060523402
403,33685.48964533265
404,33681.01890600512
405,33658.43085824428
406,33658.46830511252
407,33666.48509487491
408,33652.705015464606
409,33641.91717970063
410,33616.06058855228
411,33540.5520357608
412,33595.90976236146
413,33522.049428640996
414,33593.738679836744
415,33542.42467511289
416,33565.030818096064
417,33601.437799755484
418,33597.90944319255
419,33555.25006158489
420,33677.4991663859
421,33642.659936368174
422,33622.32074042063
423,33619.99243222781
424,33566.275392819894
425,33554.084075832805
426,33606.503121569236
427,33535.91639006805
428,33580.89709289351
429,33529.69748176916
430,33530.56555208205
431,33582.86848915792
432,33567.77840626501
433,33552.91367029968
434,33542.653682989854
435,33550.810129540914
436,33629.5520744012
437,33650.610050290365
438,33556.633950184994
439,33627.74364608946
440,33607.42725526942
441,33601.57650565558
442,33644.002775504916
443,33642.42818530255
444,33604.029558096685
445,33650.58133523263
446,33669.322913417825
447,33639.691205089635
448,33639.607344494456
