,0
394,33456.56579290767
395,33416.05685891445
396,33337.72345346061
397,33575.53543881874
398,33587.22194520509
399,33562.40606729819
400,33541.025102315965
401,33541.025102315965
402,33493.47828358873
403,33437.375396485164
404,33445.7611376916
405,33437.78211266064
406,33475.40972974249
407,33440.40543871383
408,33076.25587193743
409,33162.46471886406
410,32873.67744248738
411,32823.87928226155
412,32732.852574623153
413,32830.423106153954
414,32828.862609849544
415,32718.07475613495
416,32776.50992896997
417,32695.449100522575
418,32715.48363951181
419,32552.181894666446
420,32542.746649962177
421,32160.380240792216
422,32319.106983898408
423,32110.75007100009
424,32309.576048800383
425,32312.257407821286
426,31982.410080954505
427,32180.75065254567
428,32198.697623312255
429,32100.409031322193
430,32186.759806758673
431,32170.775309402023
432,32020.25802904676
433,32052.988425307347
434,32012.69555384435
435,32121.644897796774
436,32176.02543909835
437,32164.552781351613
438,32401.24161850877
439,32405.73918719317
440,32404.73508851602
441,32094.174061356134
442,32351.66877196408
443,32267.755988298657
444,32269.776384769775
445,32045.02261229123
446,32090.812119923037
447,32108.23698630897
448,32116.40854693221
449,32109.594765765254
450,31893.456943592624
451,32027.28154907057
452,32000.11565819746
453,31851.798206003266
454,32016.247559331827
455,32045.860944276083
456,31989.783108929263
457,32014.803400415192
458,31913.995829630923
459,32267.51506251134
460,32276.117148487316
461,31983.40134516722
462,31987.52158889595
463,31858.60991882949
464,31982.188013918676
465,32190.280741857634
466,32184.094086274996
467,32235.451809370606
468,32297.65688858475
469,32196.0851734115
470,32297.359601306547
471,32405.04334380265
472,32412.331197432533
473,32312.879060178984
474,32324.080700915416
475,32388.413523770727
476,32271.074292646972
477,32230.603697043385
478,32285.577081333773
479,32226.863231258933
480,32232.860024420414
481,31984.92918285991
482,32209.172124397166
483,32198.204018507156
484,32016.279388851937
485,32323.039569042558
486,32342.78649771017
487,32233.456657291365
488,32301.177645309574
489,32348.87558246324
490,32387.334642359405
491,32372.677943949755
492,32347.187768307995
493,32522.959994487435
494,32531.466236959815
495,32574.077487541632
496,32573.136169314253
497,32442.97506811737
498,32506.011278764956
499,32484.9689532556
500,32408.581691026684
501,32579.165262957402
502,32611.700812420608
503,32587.678383306484
504,32615.350721415663
505,32561.176833597227
506,32644.674622076916
507,32657.225288038673
508,32533.798625034688
509,32578.97884830754
510,32510.00172200189
511,32533.061516121816
512,32435.22084978726
513,32530.937208126947
514,32636.260075760136
515,32433.33309976374
516,32469.567306708574
517,32145.74983504507
518,32176.38827361892
519,31880.674099773736
520,32080.547898201017
521,32130.84566272936
522,32173.903458989626
523,32165.073538396937
524,32153.51805960336
525,32173.13984762124
526,32086.669123984633
527,32201.242377548308
528,32133.654424507684
529,32246.523063149383
530,32330.638039887093
531,32304.388543864792
532,32298.67846360617
533,32255.91686776672
534,32324.619292735053
535,32173.127811546452
536,32388.695781601302
537,32375.729576978436
538,32389.276584699233
539,32323.037207164434
540,32389.835103779937
541,32472.272133277358
542,32545.95164802787
543,32248.19442728449
544,32477.92724784741
545,32491.959164173222
546,32476.217270216275
547,32457.208282432657
548,32498.10608793261
549,32587.760034183135
550,32627.51729326747
551,32641.415005974577
552,32683.96550286628
553,32675.231762518346
554,32260.84148442573
555,32434.14857888168
556,32434.14857888168
557,32476.92041711148
558,32471.33642756679
559,32504.099034930277
560,32179.524165078758
561,32228.04599682166
562,32003.280388772007
563,32061.05135523503
